"C, % \ Ug, V",0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5
7.2,0.58048,0.60781,0.63519,0.66886,0.70245,0.74817,0.79382,0.83178,0.86986,0.86609,0.86255,0.82682,0.79094,0.7498,0.70864,0.68018,0.65184,0.6253,0.59868,0.57995,0.56117,0.54788,0.53457,0.52262,0.51062,0.50262,0.4946,0.48639,0.4782,0.47256,0.46688
7.3,0.57861,0.60592,0.63325,0.66684,0.70037,0.74606,0.79178,0.82986,0.86807,0.86453,0.86109,0.82551,0.78978,0.74862,0.70746,0.67899,0.65042,0.62372,0.59711,0.57833,0.5595,0.54619,0.53288,0.52093,0.50904,0.50104,0.49306,0.48488,0.47668,0.47104,0.46544
7.4,0.57693,0.6042,0.63152,0.66508,0.69852,0.74414,0.78985,0.82799,0.8664,0.86291,0.8596,0.82425,0.7886,0.74744,0.70625,0.67773,0.64899,0.62218,0.59552,0.57672,0.55783,0.5445,0.53119,0.51927,0.50747,0.49948,0.49154,0.48338,0.47519,0.46956,0.46401
7.5,0.57525,0.60252,0.62978,0.66322,0.69667,0.74229,0.78791,0.82632,0.86473,0.86142,0.85812,0.82277,0.78742,0.74624,0.70505,0.6763,0.64756,0.62075,0.59394,0.57504,0.55615,0.54282,0.5295,0.5177,0.50591,0.49796,0.49002,0.48186,0.47369,0.46814,0.46259
7.6,0.57362,0.60088,0.6281,0.66143,0.69487,0.74049,0.7858,0.82446,0.86287,0.86003,0.85672,0.82137,0.78632,0.7451,0.70392,0.67492,0.64617,0.61936,0.59239,0.5734,0.55451,0.54116,0.52784,0.51604,0.50451,0.49656,0.48866,0.48051,0.47235,0.46687,0.46132
7.7,0.57199,0.59921,0.62641,0.65972,0.69308,0.73846,0.78369,0.82242,0.86102,0.85829,0.85533,0.8202,0.78521,0.74399,0.70279,0.67372,0.64478,0.61785,0.59084,0.57183,0.55286,0.53952,0.52618,0.51458,0.50311,0.4952,0.48731,0.47916,0.47101,0.46555,0.46005
7.8,0.57039,0.59757,0.62477,0.65807,0.69132,0.73633,0.78155,0.82028,0.85914,0.85656,0.85383,0.81884,0.78402,0.7428,0.70157,0.6724,0.64333,0.61632,0.58924,0.57018,0.55116,0.53782,0.52447,0.513,0.50172,0.49385,0.48596,0.47782,0.46968,0.46422,0.45879
7.9,0.56882,0.59597,0.62316,0.65644,0.68961,0.73428,0.7794,0.81819,0.85723,0.85488,0.85223,0.81732,0.78273,0.7415,0.70026,0.67094,0.64182,0.61477,0.58757,0.56844,0.54941,0.53606,0.5227,0.51132,0.50033,0.49249,0.48461,0.47649,0.46835,0.46291,0.45754
8.0,0.56726,0.59441,0.62155,0.65472,0.68789,0.73256,0.77724,0.81628,0.85532,0.85298,0.85063,0.81604,0.78144,0.7402,0.69896,0.66964,0.64031,0.61311,0.58591,0.56678,0.54765,0.53429,0.52093,0.50994,0.49895,0.4911,0.48326,0.47514,0.46702,0.46165,0.45628
8.1,0.56569,0.59284,0.61993,0.653,0.68617,0.73085,0.77507,0.81436,0.8534,0.85106,0.84861,0.81437,0.77978,0.73856,0.69732,0.668,0.63885,0.61149,0.58429,0.56516,0.54594,0.53256,0.5192,0.50851,0.49752,0.48968,0.48188,0.47376,0.46565,0.46035,0.45498
8.2,0.56412,0.59123,0.61832,0.65136,0.68445,0.72879,0.7729,0.81225,0.85148,0.84906,0.8466,0.81245,0.77812,0.7369,0.69568,0.66649,0.63738,0.60999,0.58267,0.56347,0.54423,0.53085,0.51747,0.50686,0.49609,0.48828,0.48049,0.47238,0.46428,0.459,0.45369
